Cycle,Discharge_Capacity_mAh_g,Coulombic_Efficiency_%,DCIR_mOhm,Chemistry,Binder,SOH_%
43,160.37574629158365,99.65431080532416,29.384563608325966,NMC,PVDF,91.64328359519067
44,160.11923964671715,99.60713914877118,30.28031347584297,NMC,PVDF,91.49670836955266
45,159.86595967281957,99.65247558412177,29.03148135835291,NMC,PVDF,91.3519769558969
46,159.61422090083468,99.596716641946,30.03562640062009,NMC,PVDF,91.20812622904839
47,159.36407339731406,99.66790736602273,29.975504244505448,NMC,PVDF,91.06518479846517
48,159.11641958176187,99.62363926399995,29.430602955143666,NMC,PVDF,90.92366833243535
49,158.8666847556077,99.59575933234035,29.193201807302348,NMC,PVDF,90.78096271749013
50,158.618481159752,99.6195376227591,30.303279520954554,NMC,PVDF,90.63913209128687
51,158.37630123585132,99.51469416846581,30.55719491626466,NMC,PVDF,90.5007435633436
52,158.13633756814235,99.53304349933802,29.7912546875267,NMC,PVDF,90.36362146750992
53,157.887819738863,99.52588607381206,30.52966520804463,NMC,PVDF,90.22161127935028
54,157.64405104411057,99.58898536499616,30.110261815223005,NMC,PVDF,90.0823148823489
55,157.41018446116405,99.66477418345349,30.826413766565235,NMC,PVDF,89.94867683495087
56,157.16747881985765,99.68607692515886,29.878430549788106,NMC,PVDF,89.80998789706152
57,156.92334554808875,99.60283016379856,31.340430005272353,NMC,PVDF,89.67048317033642
58,156.69543698163181,99.59243669610025,30.21481919293116,NMC,PVDF,89.54024970378961
59,156.4552901010184,99.47385860873281,30.455571975512306,NMC,PVDF,89.40302291486765
60,156.22156053673865,99.53334399477818,29.9161839041607,NMC,PVDF,89.26946316385066
61,155.98866502359164,99.51770287917418,30.103024424642552,NMC,PVDF,89.13638001348093
62,155.75494628984018,99.52271130726308,30.991723805424655,NMC,PVDF,89.00282645133724
63,155.52404705643426,99.54205441967068,30.575185353455943,NMC,PVDF,88.87088403224814
64,155.28896528886955,99.52361039129643,31.79096045148439,NMC,PVDF,88.73655159363975
65,155.06094560532136,99.44504772669481,30.229386777309905,NMC,PVDF,88.60625463161222
66,154.82851738810547,99.57824963359221,31.038188097343873,NMC,PVDF,88.47343850748885
67,154.60213239191498,99.48410111614514,31.034691093538186,NMC,PVDF,88.34407565252285
68,154.37308840041484,99.54662665398698,30.478655261835204,NMC,PVDF,88.21319337166562
69,154.1404460984779,99.6353355547114,30.76873679800102,NMC,PVDF,88.08025491341594
70,153.91918273433524,99.48266955599732,31.427285349837273,NMC,PVDF,87.95381870533441
71,153.6876310547225,99.39917123062149,31.66572916889489,NMC,PVDF,87.82150345984142
72,153.4655995835616,99.50847089237884,31.568579494509738,NMC,PVDF,87.69462833346378
73,153.2388175179042,99.57494249164183,31.90187535682419,NMC,PVDF,87.56503858165955
74,153.01835660763766,99.61497244806455,32.11026334981136,NMC,PVDF,87.43906091865009
75,152.78786744534796,99.45277458433674,31.01984764225567,NMC,PVDF,87.30735282591311
76,152.56373911160546,99.53631971594272,32.008190318907005,NMC,PVDF,87.17927949234597
77,152.34151627443237,99.48548691773179,33.086998481775176,NMC,PVDF,87.05229501396136
78,152.1179762746372,99.50075701076508,32.2780645602591,NMC,PVDF,86.92455787122125
79,151.89910698688382,99.6356072066328,32.67508453491791,NMC,PVDF,86.79948970679075
80,151.6701765655055,99.42561009077811,32.023727715833765,NMC,PVDF,86.668672323146
81,151.45066733039243,99.51084646270817,33.027982756305526,NMC,PVDF,86.54323847450996
82,151.22990055007207,99.51897667550463,33.10584296375223,NMC,PVDF,86.41708602861262
83,151.01569189219944,99.54734490828757,32.68259209530828,NMC,PVDF,86.29468108125681
84,150.79816052168675,99.49544874808932,33.672027646558426,NMC,PVDF,86.17037744096386
85,150.57334353659317,99.5034759365963,32.051100429525306,NMC,PVDF,86.04191059233895
86,150.35420939259626,99.4660440307935,31.913895329779162,NMC,PVDF,85.91669108148358
87,150.13640650600922,99.49666450730905,33.50031642351419,NMC,PVDF,85.79223228914813
88,149.9215751858799,99.46365833175436,33.65431107472976,NMC,PVDF,85.66947153478851
89,149.69760501634266,99.50953385340024,32.36041445824115,NMC,PVDF,85.54148858076724
90,149.48379604575413,99.45763903848645,32.73116566591722,NMC,PVDF,85.41931202614522
91,149.26908912956188,99.49266532006867,32.31510472673326,NMC,PVDF,85.29662235974965
92,149.05113091111008,99.47006382975852,32.94661722156113,NMC,PVDF,85.17207480634862
93,148.83403506354406,99.5255715646858,33.98628374783734,NMC,PVDF,85.04802003631089
94,148.62067617718316,99.46446635612334,33.55592105542516,NMC,PVDF,84.92610067267609
95,148.39413183598606,99.37617582427872,33.29619118633658,NMC,PVDF,84.7966467634206
96,148.1891994664754,99.52573885988784,33.42347858981266,NMC,PVDF,84.67954255227166
97,147.9704780564581,99.41519496486796,32.76270725143093,NMC,PVDF,84.55455888940462
98,147.75256755260747,99.42565505143598,33.439601055130474,NMC,PVDF,84.43003860148998
99,147.54555179575866,99.42644463022218,34.21291748327586,NMC,PVDF,84.31174388329066
100,147.3344325552595,99.5228560179532,34.94838888763272,NMC,PVDF,84.19110431729115
101,147.11652259700216,99.34527847533312,34.774121653967796,NMC,PVDF,84.0665843411441
102,146.90674243540602,99.60689891103436,33.207189929291054,NMC,PVDF,83.94670996308915
103,146.69599076508885,99.50078442841124,35.03712120934968,NMC,PVDF,83.82628043719363
104,146.48268598233977,99.45713403058589,34.88639682659725,NMC,PVDF,83.70439198990844
105,146.27156176012542,99.44123787127037,34.96075224714196,NMC,PVDF,83.58374957721453
106,146.05707850297736,99.45629035514746,34.39599151800715,NMC,PVDF,83.46118771598707
107,145.84359477923613,99.46611805862767,34.356010585909004,NMC,PVDF,83.33919701670635
108,145.6273816815393,99.47039082771272,34.245831457666384,NMC,PVDF,83.21564667516532
109,145.42056802758958,99.46399683555636,33.85138971790873,NMC,PVDF,83.0974674443369
110,145.2081915853773,99.43880029740771,34.256470726987395,NMC,PVDF,82.97610947735846
111,145.0069428148917,99.4225767225146,34.373207269956055,NMC,PVDF,82.86111017993811
112,144.78990175177097,99.42301973756904,34.92815413942041,NMC,PVDF,82.73708671529769
113,144.58108654190565,99.41899477988427,35.53488881319339,NMC,PVDF,82.6177637382318
114,144.37294445192046,99.48360218752956,35.0676196567959,NMC,PVDF,82.4988254010974
115,144.16227698912206,99.45478137360317,34.31568889889432,NMC,PVDF,82.37844399378403
116,143.95836831407703,99.27629000250853,36.19557960197641,NMC,PVDF,82.26192475090116
117,143.742830763259,99.45432609411868,36.24544863818822,NMC,PVDF,82.138760436148
118,143.53697453083393,99.42950489901446,36.010379086296815,NMC,PVDF,82.02112830333368
119,143.32612970877776,99.41708479318184,36.502655803128434,NMC,PVDF,81.90064554787301
120,143.1166359363422,99.39686125866132,35.68896466560053,NMC,PVDF,81.78093482076697
121,142.91127019133754,99.47077428298306,36.60553670050641,NMC,PVDF,81.66358296647859
122,142.70577271413003,99.46024066369094,34.9112100812335,NMC,PVDF,81.54615583664574
123,142.49764137046242,99.37253009699575,35.57136149652275,NMC,PVDF,81.42722364026423
124,142.29016296106008,99.42984990459311,35.37076253601354,NMC,PVDF,81.3086645491772
125,142.08159614874185,99.3592511627225,35.39166616826854,NMC,PVDF,81.18948351356677
126,141.8794030929455,99.33720293446035,35.36160589778535,NMC,PVDF,81.07394462454029
127,141.66923655150305,99.37321069868678,36.40482728313199,NMC,PVDF,80.95384945800174
128,141.47038879980576,99.44604156979645,36.80264371149461,NMC,PVDF,80.84022217131758
129,141.26297216465628,99.44896585387794,36.476596798840724,NMC,PVDF,80.72169837980358
130,141.05322542965928,99.42536370229061,35.693925419176416,NMC,PVDF,80.60184310266244
131,140.85179950265166,99.43437593447337,37.102247539866944,NMC,PVDF,80.4867425729438
132,140.64585434316186,99.4223534221783,36.83190941432746,NMC,PVDF,80.36905962466392
133,140.44470553073654,99.36290520893672,36.41633141225399,NMC,PVDF,80.25411744613517
134,140.2436589847693,99.4150213888954,37.068260591072125,NMC,PVDF,80.13923370558246
135,140.03015313408844,99.43190268135729,36.31980995848566,NMC,PVDF,80.01723036233625
136,139.8325151394242,99.42806446826124,36.570384416988425,NMC,PVDF,79.90429436538525
137,139.62833050130797,99.44827380733099,37.794971686263985,NMC,PVDF,79.78761742931883
138,139.4277142600229,99.4227318997039,36.62100901134284,NMC,PVDF,79.67297957715594
139,139.22347677797342,99.40338781332804,37.05997653631588,NMC,PVDF,79.55627244455624
140,139.01796497536517,99.43783153696592,37.98028227479203,NMC,PVDF,79.43883712878011
141,138.81689333318,99.38151631412113,37.695442700535054,NMC,PVDF,79.32393904753143
142,138.61333714387627,99.33727653382442,36.4844064523294,NMC,PVDF,79.20762122507216
143,138.4170723103084,99.371754155909,36.73460608855794,NMC,PVDF,79.09546989160481
144,138.2122708847448,99.34120877289332,36.53568318154383,NMC,PVDF,78.97844050556846
145,138.01651605372967,99.34325037427385,37.86184358045833,NMC,PVDF,78.86658060213124
146,137.80947820338818,99.36834754138437,37.575346850820836,NMC,PVDF,78.74827325907896
147,137.6066241659318,99.33452529544533,37.02854970180455,NMC,PVDF,78.63235666624675
148,137.40353828520475,99.35732949038713,38.75586824211354,NMC,PVDF,78.51630759154557
149,137.20224025924026,99.27663640019827,37.97931944789124,NMC,PVDF,78.40128014813729
150,137.00270711354048,99.3805795127158,37.483786588225776,NMC,PVDF,78.28726120773742
151,136.80830974165238,99.36858076111292,38.08120714230942,NMC,PVDF,78.17617699522992
152,136.6093217959782,99.32627952424427,38.519240665470214,NMC,PVDF,78.06246959770182
153,136.40357716531608,99.39871736150961,37.39247843594713,NMC,PVDF,77.94490123732348
154,136.21176828056707,99.41126220954095,37.869407630095786,NMC,PVDF,77.83529616032403
155,136.00863319192877,99.28264168773897,39.013930981767984,NMC,PVDF,77.71921896681644
156,135.81175822884705,99.32352662843955,38.39932974080533,NMC,PVDF,77.6067189879126
157,135.6176257494473,99.32185600167143,38.65315428406459,NMC,PVDF,77.49578614254132
158,135.41718611711792,99.31197514137676,38.50563200441894,NMC,PVDF,77.38124920978167
159,135.21563131596554,99.39910800414505,37.80779988528601,NMC,PVDF,77.26607503769459
160,135.01593897221795,99.34661357465272,38.13149955964031,NMC,PVDF,77.1519651269817
161,134.8145666223029,99.34175628123873,38.77108327748378,NMC,PVDF,77.03689521274451
162,134.62150756389383,99.25347243981926,38.378370930815855,NMC,PVDF,76.92657575079647
163,134.4259075915202,99.38412626071748,38.139958057319355,NMC,PVDF,76.81480433801154
164,134.22668798210188,99.2890883829802,39.80729932810365,NMC,PVDF,76.70096456120106
165,134.0325964545554,99.3527498984738,40.16238505832823,NMC,PVDF,76.5900551168888
166,133.8367932472702,99.36232997959952,39.86628574799348,NMC,PVDF,76.47816756986869
167,133.63969195467317,99.41520771288056,40.06756984340933,NMC,PVDF,76.36553825981323
168,133.44245132212154,99.28045308362194,38.92395426063409,NMC,PVDF,76.2528293269266
169,133.2491726963814,99.1936433741028,40.4412539510264,NMC,PVDF,76.14238439793223
170,133.0544881783086,99.35254178522182,38.993851408906856,NMC,PVDF,76.03113610189062
171,132.85461663773495,99.43211053305114,40.58285962072367,NMC,PVDF,75.9169237929914
172,132.66707560500225,99.40277319177811,40.7496385879319,NMC,PVDF,75.80975748857271
173,132.46773115656828,99.35005487557108,40.2634456114921,NMC,PVDF,75.69584637518187
174,132.27349637500666,99.3137411551315,40.882287463583644,NMC,PVDF,75.58485507143237
175,132.081205824179,99.3774350832008,40.13907955913421,NMC,PVDF,75.4749747566737
176,131.88565029659676,99.28716246408193,39.59908356635218,NMC,PVDF,75.36322874091243
177,131.69390730598536,99.35842321930069,40.03399177133124,NMC,PVDF,75.25366131770592
178,131.49823397000938,99.358649037844,40.427121870757574,NMC,PVDF,75.14184798286252
179,131.302087118,99.38516077467705,39.46616312405403,NMC,PVDF,75.02976406742857
180,131.1117875865688,99.46891249092447,40.64468652923449,NMC,PVDF,74.92102147803931
181,130.91427704281912,99.349333868956,41.442355673524595,NMC,PVDF,74.80815831018236
182,130.72526523594686,99.3030527563009,39.940215299567456,NMC,PVDF,74.70015156339821
183,130.53229708640254,99.32601428948094,41.225190232576765,NMC,PVDF,74.58988404937288
184,130.3394552273953,99.23763539468963,41.53579758755924,NMC,PVDF,74.47968870136874
185,130.1476020504692,99.29015375403368,41.68740318564044,NMC,PVDF,74.37005831455383
186,129.95047518908663,99.3032294652326,41.8002712088109,NMC,PVDF,74.25741439376378
187,129.76283233083143,99.2962972213558,41.00291927744294,NMC,PVDF,74.15018990333225
188,129.5733392166736,99.32893123975164,41.994615815983,NMC,PVDF,74.04190812381349
189,129.382346548522,99.27900807995093,41.63462041426888,NMC,PVDF,73.93276945629829
190,129.1878140889078,99.37499984210869,40.523342872473926,NMC,PVDF,73.82160805080446
191,129.00394792974132,99.31778147360362,41.23380021293594,NMC,PVDF,73.71654167413789
192,128.80702925228783,99.31613242448111,41.79666235074401,NMC,PVDF,73.60401671559305
193,128.62223612200881,99.29903246398358,40.934680631638166,NMC,PVDF,73.4984206411479
194,128.4305320365696,99.32201986426563,41.80123036709777,NMC,PVDF,73.38887544946834
195,128.237456932877,99.35435167781172,41.93320095809324,NMC,PVDF,73.27854681878685
196,128.05508889790212,99.26857992711221,41.00539948761713,NMC,PVDF,73.17433651308693
197,127.85677132710362,99.27787346144439,41.89017062490551,NMC,PVDF,73.06101218691636
198,127.67392062923733,99.29443894427781,42.38325382195722,NMC,PVDF,72.9565260738499
199,127.48519723615792,99.24118070956143,41.91779132907189,NMC,PVDF,72.84868413494738
200,127.29143708282092,99.26636336256942,41.02420623355221,NMC,PVDF,72.73796404732624
1,177.4645400208287,99.93201835151044,26.497531310458307,NMC,UV-Binder,99.69917978698241
2,176.95178655022008,99.95921237158156,25.176727363753713,NMC,UV-Binder,99.41111603944948
3,176.4470452962477,99.81757857312148,25.67533479916107,NMC,UV-Binder,99.1275535372178
4,175.94959584754267,99.81937139750393,26.643368576799713,NMC,UV-Binder,98.84808755479925
5,175.46763973671008,99.90781804055656,26.367978736359493,NMC,UV-Binder,98.57732569478095
6,174.99893345544206,99.86234294022815,25.490626951336694,NMC,UV-Binder,98.31400755923711
7,174.53637158864194,99.8683171079215,27.168989284863642,NMC,UV-Binder,98.05414134193367
8,174.08698711166397,99.84988697640651,27.185619146580674,NMC,UV-Binder,97.80167815262021
9,173.65246895375165,99.8446428806109,26.816838325987124,NMC,UV-Binder,97.55756682795037
10,173.21343978049038,99.75116869481563,25.932926651552545,NMC,UV-Binder,97.3109212249946
11,172.78971239377495,99.86237340451606,27.413030099065168,NMC,UV-Binder,97.07287213133424
12,172.3736368451615,99.861130644048,27.127427175462728,NMC,UV-Binder,96.83912182312444
13,171.9703998760239,99.78395109711802,27.603919954315916,NMC,UV-Binder,96.61258420001342
14,171.56763676309708,99.7861396490916,27.623493984791683,NMC,UV-Binder,96.38631278825679
15,171.17331859775123,99.70477191314491,27.806004143915672,NMC,UV-Binder,96.16478572907373
16,170.79305529743235,99.80017235263036,27.31601613280925,NMC,UV-Binder,95.95115466147884
17,170.4135950327236,99.79631100119076,26.64064903638703,NMC,UV-Binder,95.73797473748517
18,170.03389746722505,99.75796097957844,27.782314946759378,NMC,UV-Binder,95.52466149844103
19,169.66229175977844,99.81076223167845,27.76094757010394,NMC,UV-Binder,95.31589424706654
20,169.3086633482215,99.73142415686527,28.084506374398174,NMC,UV-Binder,95.11722660012444
21,168.9466332934302,99.7700490242207,27.01976201210147,NMC,UV-Binder,94.91383892889338
22,168.59915538243857,99.68463135149864,27.14995039980058,NMC,UV-Binder,94.71862661934752
23,168.24378466417525,99.72833585065906,28.620819034438657,NMC,UV-Binder,94.51898014841306
24,167.90987618329808,99.7147956438273,28.419955596904142,NMC,UV-Binder,94.33139111421241
25,167.56544805980784,99.72887765998709,28.816456977400644,NMC,UV-Binder,94.13789216843136
26,167.2373351232885,99.69333187274641,28.59743064232784,NMC,UV-Binder,93.95355905802724
27,166.9052332399898,99.699525671166,28.354310611980605,NMC,UV-Binder,93.7669849662864
28,166.57618025891074,99.7417859841116,28.54826547405575,NMC,UV-Binder,93.5821237409611
29,166.25530342339974,99.67312113476426,29.09825584788002,NMC,UV-Binder,93.40185585584256
30,165.93953202906926,99.60919579940067,28.55761350902388,NMC,UV-Binder,93.22445619610632
31,165.62204880405756,99.77165697024813,28.744782648656773,NMC,UV-Binder,93.0460948337402
32,165.31090306159885,99.74798967355174,27.8729534320072,NMC,UV-Binder,92.87129385483081
33,165.00551699822933,99.6091273990414,28.587842440232205,NMC,UV-Binder,92.69972865069063
34,164.68821743841207,99.7031321872085,29.152794223916196,NMC,UV-Binder,92.52147047101802
35,164.39384104056793,99.638485382989,28.341885396632733,NMC,UV-Binder,92.35609047222918
36,164.08801689338836,99.67187526315054,28.28450836104907,NMC,UV-Binder,92.18427915358896
37,163.78624150795451,99.66855677265907,28.587653616448833,NMC,UV-Binder,92.01474242019917
38,163.48859069586578,99.63734618078816,28.523001255985665,NMC,UV-Binder,91.84752286284595
39,163.19796334434193,99.60517412124277,28.54982527407279,NMC,UV-Binder,91.68424906985501
40,162.9094507183852,99.60520453303107,29.049701685736174,NMC,UV-Binder,91.5221633249355
41,162.6165697754566,99.58936306602834,30.09567702776707,NMC,UV-Binder,91.35762346935765
42,162.33377438771728,99.58909309896012,29.374119293477435,NMC,UV-Binder,91.19874965602095
43,162.03911241883344,99.62290591842462,28.815840761630646,NMC,UV-Binder,91.03320922406373
44,161.75951010802115,99.5861251652171,28.67394333876175,NMC,UV-Binder,90.87612927416919
45,161.4736479101696,99.65173046718186,29.99231229027585,NMC,UV-Binder,90.71553253380314
46,161.198059669013,99.6877699242006,29.445597528872774,NMC,UV-Binder,90.56070767922078
47,160.92082837807777,99.5802484720749,30.40366189317072,NMC,UV-Binder,90.40495976296505
48,160.63967335846363,99.61712737941681,30.15902153728154,NMC,UV-Binder,90.24700750475485
49,160.35739690476552,99.6261086950557,30.512482901082738,NMC,UV-Binder,90.08842522739636
50,160.0915263590062,99.62075189001455,29.543892078836897,NMC,UV-Binder,89.93905975225067
51,159.81934880397156,99.59703573946504,30.464717844922113,NMC,UV-Binder,89.78615101346718
52,159.54769549438183,99.62651599370149,29.688123969387437,NMC,UV-Binder,89.63353679459654
53,159.2799174331906,99.60969477176606,31.118136958900585,NMC,UV-Binder,89.48309968156775
54,159.00395889576203,99.5199550891416,30.59274856306675,NMC,UV-Binder,89.32806679537192
55,158.7413626150656,99.6216062366987,30.049023600350683,NMC,UV-Binder,89.18054079498067
56,158.4761930730945,99.61887645971255,30.019023724584546,NMC,UV-Binder,89.03156914218792
57,158.20167495441783,99.5327633035176,29.94185317014329,NMC,UV-Binder,88.87734548001002
58,157.94342639828295,99.5692913641254,31.029281917787458,NMC,UV-Binder,88.73226202150728
59,157.67743512920478,99.598077945081,30.157431225995854,NMC,UV-Binder,88.58282872427235
60,157.41617063588217,99.55001199378592,30.99060653185498,NMC,UV-Binder,88.43605091903493
61,157.15587866234975,99.6107409691579,30.409270053850715,NMC,UV-Binder,88.2898194732302
62,156.8927145420903,99.67194731190659,31.283937889587737,NMC,UV-Binder,88.14197446184848
63,156.63237874053866,99.51116230896817,31.669879457081077,NMC,UV-Binder,87.99571839356103
64,156.3755974021414,99.4781626900236,31.676050486289306,NMC,UV-Binder,87.85145921468619
65,156.114153580676,99.55920364699385,31.721702661861563,NMC,UV-Binder,87.70458066330113
66,155.85688273824266,99.57693224604265,30.655444811384505,NMC,UV-Binder,87.5600464821588
67,155.60568228771496,99.5261949487399,30.536769893969037,NMC,UV-Binder,87.41892263354772
68,155.34445658141456,99.60732734394747,31.83789765697477,NMC,UV-Binder,87.27216661877223
69,155.09489250359027,99.46470113123775,31.2566944275887,NMC,UV-Binder,87.13196208066869
70,154.8399818395982,99.56328471672823,31.464692452806695,NMC,UV-Binder,86.9887538424709
71,154.57980620140523,99.49539256572086,30.742298185586783,NMC,UV-Binder,86.84258775359844
72,154.33000971506806,99.60873999878321,31.279152898550095,NMC,UV-Binder,86.70225264891464
73,154.08333389743487,99.61952027755032,30.90735280774893,NMC,UV-Binder,86.56367072889599
74,153.82514966491388,99.47872224596436,32.678371545202495,NMC,UV-Binder,86.41862340725498
75,153.5756569050921,99.48677420726393,31.486793366437063,NMC,UV-Binder,86.278458935445
76,153.32799238255944,99.55446414912988,32.19467433914601,NMC,UV-Binder,86.13932156323564
77,153.07909612907486,99.4893959080813,31.237958641322262,NMC,UV-Binder,85.99949220734543
78,152.82670007375864,99.50378386758369,32.57369478261132,NMC,UV-Binder,85.85769667065092
79,152.57692587986745,99.50465946030907,31.966054691508187,NMC,UV-Binder,85.71737408981318
80,152.33479091638816,99.40477494938798,33.19583837391533,NMC,UV-Binder,85.58134321145403
81,152.08807491130986,99.49746759232873,33.25623637786807,NMC,UV-Binder,85.44273871421902
82,151.83864614585477,99.46110562821315,32.2105812367235,NMC,UV-Binder,85.30261019430043
83,151.58932236568359,99.46839945092061,33.441921791380935,NMC,UV-Binder,85.16254065487841
84,151.34049301294564,99.5627311905892,33.712315346997556,NMC,UV-Binder,85.02274888367732
85,151.0947620396677,99.42524806490714,33.450831328247894,NMC,UV-Binder,84.88469777509421
86,150.85363074602313,99.52628671850199,33.569742695510456,NMC,UV-Binder,84.74923075619277
87,150.60859307615087,99.46926001373019,32.45801747221818,NMC,UV-Binder,84.61156914390499
88,150.3672732322424,99.46682993710444,33.19340479771551,NMC,UV-Binder,84.47599619788899
89,150.12119767814085,99.51797385371003,32.254511827934735,NMC,UV-Binder,84.3377515045735
90,149.87135418179298,99.49312212001708,32.38983587364334,NMC,UV-Binder,84.19738998977134
91,149.63606781844896,99.50234095023454,34.277785224066584,NMC,UV-Binder,84.06520663957807
92,149.38739042774898,99.51993620346941,33.01327849885182,NMC,UV-Binder,83.92550024030841
93,149.1471223842919,99.45270363298803,33.936367824097694,NMC,UV-Binder,83.79051819342241
94,148.90732494786,99.43642420557738,34.133330106053634,NMC,UV-Binder,83.65580053250561
95,148.67126538216587,99.41056992136117,34.31604654201446,NMC,UV-Binder,83.52318279896959
96,148.4337100746101,99.42137225835319,34.67525659480431,NMC,UV-Binder,83.38972476101691
97,148.1856945435551,99.60793630117652,33.24299297051373,NMC,UV-Binder,83.25039019300847
98,147.94320543734145,99.52057734740525,32.920701653719405,NMC,UV-Binder,83.11416035805699
99,147.7056205338995,99.38867397661394,33.74238303598917,NMC,UV-Binder,82.98068569320196
100,147.4673182950624,99.38801121545748,33.26016133965789,NMC,UV-Binder,82.84680803093393
101,147.22470317839637,99.47615548911797,33.12485177832411,NMC,UV-Binder,82.71050740359347
102,146.99242764897593,99.47737472422027,33.880853654282966,NMC,UV-Binder,82.58001553313254
103,146.74947169339492,99.4754257797238,34.80747650215047,NMC,UV-Binder,82.44352342325557
104,146.51237266110712,99.43322429520174,34.45236138245014,NMC,UV-Binder,82.3103217197231
105,146.27532968237318,99.43770985830105,34.025555978420705,NMC,UV-Binder,82.17715150695123
106,146.0373998980053,99.45840662761255,34.78868401098544,NMC,UV-Binder,82.04348308876702
107,145.80180233496463,99.44435658752337,34.02403636061762,NMC,UV-Binder,81.91112490728351
108,145.56092783560038,99.32716502977785,33.66876289214417,NMC,UV-Binder,81.77580215483168
109,145.3249391933059,99.42472663072743,35.24870677287285,NMC,UV-Binder,81.64322426590219
110,145.0874854242331,99.39175094163193,35.04748616972802,NMC,UV-Binder,81.50982327204107
111,144.85661046782346,99.4412042144754,35.404605249001925,NMC,UV-Binder,81.38011824035026
112,144.62246627724264,99.57984635188187,34.03787603337533,NMC,UV-Binder,81.24857656024868
113,144.38666898098117,99.44711427717561,35.714239255661305,NMC,UV-Binder,81.11610616909054
114,144.15581141084036,99.41123719837759,35.35905240007261,NMC,UV-Binder,80.98641090496649
115,143.91658699344757,99.47119361258798,35.32679070142528,NMC,UV-Binder,80.85201516485819
116,143.68474704071153,99.4474438286022,35.52922809622906,NMC,UV-Binder,80.72176800039973
117,143.44592164688717,99.44253577981479,36.08886649373673,NMC,UV-Binder,80.58759643083549
118,143.21480809562132,99.4501106189393,35.61387301311781,NMC,UV-Binder,80.45775735709063
119,142.98514327035912,99.52084740924562,35.681900759776354,NMC,UV-Binder,80.32873217435905
120,142.75300383778426,99.35974275954948,36.581358314131535,NMC,UV-Binder,80.19831676280015
121,142.5172851966081,99.43825025082432,36.193460334137136,NMC,UV-Binder,80.0658905598922
122,142.28597171753384,99.36654528408572,35.64458761090227,NMC,UV-Binder,79.93593916715385
123,142.0499594005386,99.43894961270404,36.25479400006586,NMC,UV-Binder,79.80334797783067
124,141.82207383895556,99.36356296466258,35.69846094338358,NMC,UV-Binder,79.6753223814357
125,141.59475175799403,99.38696565876931,35.457750924967,NMC,UV-Binder,79.54761334718766
126,141.3630441273629,99.3914293469879,36.273703753775514,NMC,UV-Binder,79.4174405209904
127,141.13235914243415,99.45333739588351,37.0163641962279,NMC,UV-Binder,79.28784221485064
128,140.90084439520527,99.44884461837444,37.098279040030924,NMC,UV-Binder,79.15777775011532
129,140.67085211174987,99.33902373278681,36.00381055621098,NMC,UV-Binder,79.02856860210666
130,140.43928240335882,99.40245613683574,36.45535493244339,NMC,UV-Binder,78.89847326031393
131,140.2140876211606,99.36264215239352,35.90327179713972,NMC,UV-Binder,78.77195933773066
132,139.9842759253347,99.33361926228879,37.55126221899777,NMC,UV-Binder,78.64285164344646
133,139.75580385820575,99.38412843617665,37.602235815735874,NMC,UV-Binder,78.5144965495538
134,139.5243562838788,99.37800112223891,37.019017859414895,NMC,UV-Binder,78.38446982240383
135,139.2913716467878,99.51321802941317,37.40882811935494,NMC,UV-Binder,78.25357957684709
136,139.07331006976005,99.4119978930386,37.310200322567404,NMC,UV-Binder,78.1310730728989
137,138.84105767058927,99.31994726371956,37.14631643807894,NMC,UV-Binder,78.00059419696026
138,138.61266908449238,99.35907800713531,36.146695993977794,NMC,UV-Binder,77.87228600252381
139,138.39038779123857,99.43688456772243,37.029528685105326,NMC,UV-Binder,77.74740887148234
140,138.16046706206868,99.48874616369359,37.54957260433483,NMC,UV-Binder,77.6182399225105
141,137.93844357715548,99.30354321147168,37.63506322776737,NMC,UV-Binder,77.49350762761544
142,137.71101952552905,99.28737404712885,37.106245236844764,NMC,UV-Binder,77.36574130647699
143,137.48540720405225,99.47345576287478,38.32338397331606,NMC,UV-Binder,77.2389928112653
144,137.25372906970188,99.3979346140022,36.854714064473555,NMC,UV-Binder,77.10883655601229
145,137.03621489078083,99.33359465142874,37.600718892431125,NMC,UV-Binder,76.98663757909036
146,136.80839586655375,99.40230492922626,38.06176795310164,NMC,UV-Binder,76.85864936323244
147,136.58181754958233,99.24235890454449,38.154271611783614,NMC,UV-Binder,76.73135817392266
148,136.3589483198365,99.37289634219894,38.13727791353764,NMC,UV-Binder,76.60615074148117
149,136.12906104772352,99.38770819218811,37.47057642690372,NMC,UV-Binder,76.47700058860872
150,135.91176547421682,99.41612833432404,37.31241313737324,NMC,UV-Binder,76.35492442371732
151,135.68387868350973,99.31782568973018,38.35188065365342,NMC,UV-Binder,76.22689813680323
152,135.45961296362833,99.37141831386785,38.35860423227887,NMC,UV-Binder,76.10090615934176
153,135.236084358808,99.319483846785,37.59871202057848,NMC,UV-Binder,75.97532829146517
154,135.02124565612883,99.37715289044334,38.730278291141126,NMC,UV-Binder,75.85463239108361
155,134.7935510708584,99.31825236483927,38.31034398346731,NMC,UV-Binder,75.7267140847519
156,134.57784586681538,99.34125782540985,38.81552118320631,NMC,UV-Binder,75.60553138585134
157,134.349717105628,99.31052234942128,39.2347341595403,NMC,UV-Binder,75.47736916046517
158,134.12455573042632,99.39152710852339,37.97945685715385,NMC,UV-Binder,75.35087400585748
159,133.90495447002758,99.4005568178813,37.75828973599367,NMC,UV-Binder,75.22750251125144
